country_name,year,recycling_rate,recycling_rate_glass,recycling_rate_metallic,recycling_rate_packaging,recycling_rate_paper,recycling_rate_plastic,recycling_rate_wooden,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,highschool_completed_pct,household_exp_percapita,total_environm_tax_per_capita,pollut_environm_tax_per_capita,gr_val_add_per_capita,priv_inv_per_capita
Belgium,2001,50.4,,,,,,,36148.2880924306,82.3356893921976,31.2884,1.6,6452000.0,10286570.0,17.0405421304565,1.78715252876282,50.6804325763941,19147.151024877,614.4516588133848,45.27262245821493,,
Belgium,2002,51.5,,,,,,,36600.862592332,82.6509663267055,46.33,1.7,6720000.0,10332785.0,16.7945870519173,1.91511082649231,52.0275696980575,19178.0925920088,619.5425531451589,43.860391946604906,,
Belgium,2003,52.9,,,,,,,36826.2699296094,82.9609538786731,49.97,1.9,6690000.0,10376133.0,16.2002374109264,1.86878955364227,52.6089216413124,19235.0670466917,654.9838942889418,45.84559584962914,,
Belgium,2004,53.5,,,,,,,37976.6972967442,83.2655230829461,53.86,2.0,6710000.0,10421137.0,16.0899360790406,1.85430920124054,54.6454246114712,19355.8106439743,721.4471894957335,62.30606122921136,,
Belgium,2005,55.6,,,,,,,38645.2605193362,83.5645449743707,55.82,2.5,6747000.0,10478617.0,15.8709459755849,1.70650970935822,56.7683075754643,19527.6535504474,749.6886278026957,59.979289251625474,516.575803848924,363.1204385082497
Belgium,2006,56.1,,,,,,,39371.0858277448,83.8578905877926,61.9819,2.9,6995000.0,10547958.0,15.0185375125134,1.74316394329071,57.7299995422363,19743.5912248334,726.074184216509,49.60201775547457,531.4772774028869,378.7462938324176
Belgium,2007,56.8,,,,,,,40520.0843207009,84.1454309580577,66.7604,3.4,7045000.0,10625700.0,15.0603182770214,1.60233938694,58.8487291480579,20009.2088081513,755.0749597673565,46.95220079618284,545.7522798497981,394.1387390948361
Belgium,2008,52.7,,,,,,,40380.9075004042,84.427037120012,68.8573,4.0,7165000.0,10709973.0,13.9927407246937,1.38118207454681,60.4199981689453,20124.7187641829,754.5397173270185,47.56314511717257,580.673732790923,523.8108443410641
Belgium,2009,53.9,,,,,,,39293.637546825,84.7025801085014,74.5441,4.9,6815000.0,10796493.0,12.8420817122469,1.56746017932892,61.689998626709,20080.1358815586,758.4407270027406,46.81149702963731,562.2196022356519,365.02593944163164
Belgium,2010,54.8,,,,,,,39991.5646206286,84.9719309583717,77.6398,6.2,7186000.0,10895586.0,13.1286435724464,1.65420985221863,61.7299995422363,20496.239346467,809.6581496396798,48.7904000757738,599.6006089071299,366.7540231429498
Belgium,2011,54.4,,,,,,,40236.9596308558,85.2349607044689,81.61,6.7,7494000.0,11038264.0,12.9499394580106,1.72347581386566,62.7599983215332,20406.3971454384,867.2468786758498,46.72836235842882,630.4433378292093,559.5082705034052
Belgium,2012,53.4,100.0,97.3,80.3,89.8,41.5,66.1,40074.492800399,85.4915403816388,80.72,7.7,7560000.0,11106932.0,12.6215764552248,1.67117416858673,63.2099990844727,20577.8391174039,866.7199907229107,46.14235506258614,632.4878913456929,510.85214170753903
Belgium,2013,52.8,100.0,97.0,78.7,89.1,39.0,59.0,40007.8997891411,85.7415410247275,82.1702,8.3,7684000.0,11159407.0,12.6643780300003,1.70195496082306,64.2799987792969,20822.9550915786,882.1167648065888,46.51680864404354,664.1033882893598,414.1797140296075
Belgium,2014,53.8,100.0,98.2,81.3,90.6,41.8,72.2,40533.9135027898,85.9848336685807,85.0012,9.1,7887000.0,11209057.0,12.5837894914118,1.51735270023346,64.0199966430664,20845.1557220647,906.8470255794042,45.48999973860424,625.2087039971337,425.7271597423405
Belgium,2015,53.5,100.0,98.1,81.5,90.7,42.6,74.9,40893.804537772,86.2212893480444,85.0529,9.4,8355000.0,11274196.0,12.5677314710087,1.52944529056549,66.2099990844727,21053.2266462899,939.6767627598456,44.10957552982048,635.5220363385557,442.60362335371855
Belgium,2016,53.5,100.0,98.3,81.9,89.4,43.4,80.9,41172.8862831209,86.4507790979645,86.5165,9.2,7481000.0,11331422.0,12.2484083375363,1.39763832092285,67.0800018310547,21275.7794687839,1013.129684870972,49.44657431344451,696.2056483290447,633.7245228357041
Belgium,2017,53.9,100.0,98.5,83.8,92.9,44.5,83.7,41619.328629169,86.6731739531869,87.6797,9.7,8385000.0,11375158.0,12.4458285747277,1.24078404903412,69.1500015258789,21595.0150970053,1054.3677722981959,47.542196776519496,719.726266659329,549.5308284948658
Belgium,2018,54.4,100.0,98.2,85.3,95.6,42.4,90.6,42208.3625650272,86.8883449485575,88.6473,10.7,9119000.0,11427054.0,12.343919956787,1.22463178634644,70.0668254662657,21915.0432122873,1083.4901103994082,51.09803454153625,668.2387253967646,573.2886183963076
Belgium,2019,54.7,100.0,95.0,83.5,92.3,47.3,80.5,43006.4042308863,87.0961631189222,90.2754,10.2,9343000.0,11488980.0,12.413251241175,1.11331832408905,71.4499969482422,22166.9356931225,1097.547388889179,49.969623064884786,742.7987514992627,650.1012274370745
Belgium,2020,51.4,96.9,96.2,79.7,89.4,44.7,71.6,40769.0218072962,87.2964994991269,91.5264,12.3,2584000.0,11538604.0,12.0120090332978,1.07823526859283,72.139644732898,20262.9834535023,1005.5462515222812,50.76870650903697,745.7574590479056,640.5454247324893
Belgium,2021,55.5,97.5,96.6,80.4,88.6,49.2,71.8,43140.9676652971,87.4305564090635,92.7887,11.7,2584000.0,11586195.0,10.744807994195,1.08557260036469,73.6399120754637,21449.9342458646,1081.3645031867666,47.26314376721607,782.0513982372988,613.4024155471232
Belgium,2022,54.7,97.8,96.4,80.4,86.1,54.2,70.6,44486.7438563594,87.489200269855,94.0078,11.7,2584000.0,11680210.0,12.5330054331918,1.22718644142151,73.6852679280953,21959.1736103304,1059.5956750777598,49.896363164703374,746.6475345905596,635.0057062330214
Belgium,2023,55.8,92.9,96.8,79.7,83.9,59.5,69.2,44866.1935177304,87.551492636772,94.6263,11.7,2584000.0,11779946.0,11.9630536593156,1.03702199459076,74.4232374318134,22084.5032306155,1173.1929840764974,51.617384324172626,757.0493107523583,648.0505088902785
Belgium,2024,,,,,,,,45045.6601021398,87.6126557010527,95.7758,11.7,2584000.0,11858610.0,11.4375020757029,1.03702199459076,74.4232374318134,22084.5032306155,,,,
Bulgaria,1995,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1996,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1997,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1998,,,,,,,,,,,,,,,,,,,,,
Bulgaria,1999,,,,,,,,,,,,,,,,,,,,,
Bulgaria,2000,15.5,,,,,,,,,,,,,,,,,,,,
Bulgaria,2001,16.1,,,,,,,,,,,,,,,,,,,,
Bulgaria,2002,16.3,,,,,,,,,,,,,,,,,,,,
Bulgaria,2003,16.5,,,,,,,,,,,,,,,,,,,,
Bulgaria,2004,17.2,,,,,,,,,,,,,,,,,,,,
Bulgaria,2005,18.3,,,,,,,,,,,,,,,,,,,,
Bulgaria,2006,19.1,,,,,,,,,,,,,,,,,,,,
Bulgaria,2007,20.6,,,,,,,,,,,,,,,,,,,,
Bulgaria,2008,19.4,,,,,,,,,,,,,,,,,,,,
Bulgaria,2009,19.9,,,,,,,,,,,,,,,,,,,,
Bulgaria,2010,24.5,,,,,,,,,,,,,,,,,,,,
Bulgaria,2011,26.2,,,,,,,,,,,,,,,,,,,,
Bulgaria,2012,25.0,60.5,75.6,66.5,94.2,40.7,53.1,,,,,,,,,,,,,,
Bulgaria,2013,28.5,61.2,69.8,65.7,88.8,41.3,58.5,,,,,,,,,,,,,,
Bulgaria,2014,23.1,63.2,67.1,62.0,70.1,64.1,37.8,,,,,,,,,,,,,,
Bulgaria,2015,29.4,62.9,69.2,64.1,78.7,60.8,32.7,,,,,,,,,,,,,,
Bulgaria,2016,31.8,69.8,59.4,63.8,80.1,52.6,39.0,,,,,,,,,,,,,,
Bulgaria,2017,34.6,64.0,73.4,65.6,79.6,64.8,31.9,,,,,,,,,,,,,,
Bulgaria,2018,31.5,77.6,80.5,60.4,63.3,59.2,21.3,,,,,,,,,,,,,,
Bulgaria,2019,34.6,61.7,75.9,61.2,93.9,50.6,31.5,,,,,,,,,,,,,,
Bulgaria,2020,35.2,61.05,79.5,59.55,92.25,48.85,27.85,,,,,,,,,,,,,,
Bulgaria,2021,28.2,60.4,83.1,57.9,90.6,47.1,24.2,,,,,,,,,,,,,,
Bulgaria,2022,24.6,72.8,63.3,58.3,96.5,39.5,24.8,,,,,,,,,,,,,,
Bulgaria,2023,16.7,72.8,63.3,58.3,96.5,39.5,24.8,,,,,,,,,,,,,,
Croatia,1995,,,,,,,,,,,,,,,,,,,,,
Croatia,1996,,,,,,,,,,,,,,,,,,,,,
Croatia,1997,,,,,,,,,,,,,,,,,,,,,
Croatia,1998,,,,,,,,,,,,,,,,,,,,,
Croatia,1999,,,,,,,,,,,,,,,,,,,,,
Croatia,2000,3.2,,,,,,,8880.26980689876,55.6818319251231,6.64488,26.8,37226000.0,4468302.0,16.6758182049834,0.363394379615784,59.5999984741211,5357.3631456477,178.996406241118,32.329954421164906,,
Croatia,2001,3.2,,,,,,,9515.73569793698,55.6913829056559,11.5586,26.9,40129000.0,4299642.0,16.3558466590261,0.3459850400686265,59.5999984741211,5863.07909205558,211.8478701250011,37.314734575576296,,
Croatia,2002,3.2,,,,,,,10062.0396800621,55.6745468592554,17.76,24.6,41737000.0,4302174.0,15.2208427111219,0.328575700521469,59.42094184218,6417.2140518192,269.380085510256,37.73441055615138,,
Croatia,2003,3.2,,,,,,,10619.3078243865,55.6386960202113,22.75,24.8,42857000.0,4303399.0,14.8422271554015,0.318801134824753,59.1926622090778,6708.39739218951,294.33942797309754,39.787154293617675,,
Croatia,2004,3.2,,,,,,,11059.0980614364,55.5890878734365,30.91,26.6,44974000.0,4304600.0,15.0136061414989,0.44430086016655,60.1638253315847,7014.96150765369,310.0775914138364,42.52892254797194,,
Croatia,2005,3.2,,,,,,,11522.7905248265,55.5307217475444,33.14,26.8,45762000.0,4310145.0,14.2867236475955,0.455620646476746,60.8355118436337,7327.01420623187,324.04478271612675,41.8176186648013,107.4209800366345,41.993946839375475
Croatia,2006,3.2,,,,,,,12104.0421469867,55.4685969711483,37.98,25.5,47733000.0,4311159.0,13.7707955653637,0.555540442466736,62.2649365189661,7420.73087387146,373.4680163733233,70.83941928377033,108.7874513558883,41.520157340520264
Croatia,2007,3.2,,,,,,,12717.9875997872,55.4077128728613,41.44,22.7,52271000.0,4310217.0,13.84304657878,0.456446975469589,65.222177794672,7795.73389858062,414.2320444655107,97.35240708298446,122.03561908831968,48.9534517635655
Croatia,2008,2.7,,,,,,,12970.4376964616,55.3530687812969,44.24,24.1,51336000.0,4309705.0,13.4558684724078,0.572743833065033,66.2865892220749,8038.10240887046,423.0823223399281,105.89819952873805,178.6665212584156,61.25709300288535
Croatia,2009,2.4,,,,,,,12099.5521781656,55.3096640250682,50.58,27.2,47573000.0,4305181.0,13.2479177975285,0.585426390171051,67.4012668138715,7329.59692519328,393.6907646856195,97.58242452524064,169.33085972459693,49.242993500157134
Croatia,2010,4.1,,,,,,,11965.0049285028,55.2824979327886,56.55,29.8,49006000.0,4295427.0,12.9556765187943,0.581434488296509,67.9429093406412,7233.42702540221,407.7941494524293,88.74321458611682,180.1916317050668,43.534670709105285
Croatia,2011,8.3,,,,,,,11993.0713179162,55.2773793281248,57.79,27.2,49969000.0,4280622.0,13.6629621266253,0.502175211906433,70.7099990844727,7330.54876665259,363.7648921114735,83.41544756813379,163.29402596164763,51.160789249786596
Croatia,2012,14.7,62.8,12.5,59.7,96.1,45.4,0.4,11780.4742767284,55.3042888624873,61.94,29.4,47185000.0,4260368.0,13.5158415140293,0.675028204917908,71.4543554801919,7188.80204242649,341.0644338705013,77.09427917963895,160.78423272355815,34.03461860571669
Croatia,2013,14.9,65.4,12.2,58.8,88.2,45.3,1.9,11838.2152450357,55.3659479687433,66.7476,32.8,48345000.0,4233922.0,12.6097381934839,0.675364792346954,72.7378831925185,7119.20899281804,373.9251691457708,78.67646121019708,173.59790756655414,51.25271556726836
Croatia,2014,16.4,63.5,11.6,52.7,76.9,37.7,0.4,11862.7609491821,55.4591834926844,68.5679,33.6,51168000.0,4201598.0,12.7322305007573,0.676334917545319,73.2367342524235,6996.16263158517,415.6608985438397,87.17873532879634,185.16764335855072,55.45509113437316
Croatia,2015,18.0,65.2,13.9,60.1,89.4,46.3,3.1,12283.7840620053,55.5812594509004,69.845,33.1,55858000.0,4151725.0,12.737729102445,0.457353413105011,73.9317184374003,7106.79693521684,460.0690074607543,97.41011266401316,198.71258332379915,64.06975413834009
Croatia,2016,21.0,56.4,16.4,54.7,82.5,41.1,3.0,12848.419539107,55.7294398599808,72.6973,31.8,57587000.0,4106867.0,12.875936078838,0.422308266162872,73.7981942734265,7411.82692393151,497.6153354856634,102.65002494602334,216.2232183316382,74.50935226292938
Croatia,2017,23.6,57.0,16.5,53.3,83.7,37.3,2.9,13485.3012514274,55.9009887365155,67.0962,29.8,59238000.0,4041407.0,12.7601289486923,0.535491704940796,74.7702240518096,7771.02935658935,531.18381791292,107.98466969547982,234.57177166269074,95.26385241575521
Croatia,2018,25.3,60.5,20.5,58.4,93.7,37.3,3.8,14060.9874833125,56.093170097094,75.2946,32.8,57668000.0,3988775.0,12.2988356655789,0.513932764530182,75.9294495069669,8139.09738229659,575.4799405832617,115.39131688300293,307.3625361169783,97.27297227845642
Croatia,2019,30.2,51.3,18.7,48.9,74.2,35.7,2.9,14641.663970693,56.303247958306,79.0798,31.6,60021000.0,3949390.0,11.9942111464481,0.456785351037979,76.7432110062647,8555.64515038162,599.1077103046293,115.34186292060294,341.3185327354351,86.5956514803552
Croatia,2020,29.5,54.2,17.5,54.2,90.4,34.1,4.3,13545.4881162417,56.5284863367411,78.3209,32.4,21608000.0,3914206.0,12.1562561989451,0.424775809049606,77.8751961615857,8186.31549709768,525.6902677069116,107.69233913595758,313.4735371618152,71.53430350880868
Croatia,2021,31.4,56.8,24.6,51.7,74.4,34.4,17.2,15395.1287782758,56.7683502560171,81.254,34.1,21608000.0,3878981.0,11.6578439247064,0.552374601364136,79.2693838869089,9148.51379020563,582.0007883513737,116.52544830717139,342.1001546540187,58.520523817982095
Croatia,2022,34.2,62.5,19.2,52.4,64.6,34.9,42.6,16618.1111874724,56.9977571733605,82.0716,34.1,21608000.0,3855641.0,12.2751021543013,0.581313610076904,80.2918126045041,9838.05305995884,589.4039408752008,123.20389787327191,320.05054412482906,87.14504280870548
Croatia,2023,36.0,53.2,17.9,51.9,77.4,28.2,29.6,17225.154484029,57.2431560672198,83.2412,34.1,21608000.0,3859686.0,12.2246961242264,0.712653696537018,81.3520408036277,10149.3995716333,667.3781235053837,130.89665843283623,331.89228346554614,89.90368646568659
Croatia,2024,,,,,,,,17854.2091012685,57.5158981711443,83.6324,34.1,21608000.0,3866200.0,10.4777055033801,0.712653696537018,81.3520408036277,10741.5717376137,,,,
Cyprus,1995,,,,,,,,,,,,,,,,,,,,,
Cyprus,1996,,,,,,,,,,,,,,,,,,,,,
Cyprus,1997,,,,,,,,,,,,,,,,,,,,,
Cyprus,1998,,,,,,,,,,,,,,,,,,,,,
Cyprus,1999,,,,,,,,,,,,,,,,,,,,,
Cyprus,2000,3.0,,,,,,,22383.96484375,68.7726966799379,15.2554,3.1,2912000.0,947667.0,8.14938465220901,1.07490420341492,53.0678195677309,13664.3857421875,329.11349661853797,47.60110882831206,,
Cyprus,2001,3.1,,,,,,,23019.25,68.8024068077544,18.8188,3.0,2841000.0,964127.0,7.74583768105736,1.185120820999145,54.6698590406431,14267.27734375,377.89627300137846,47.53523135437551,,
Cyprus,2002,3.2,,,,,,,23604.189453125,68.7863589370716,28.32,3.2,2495000.0,981440.0,7.73367905364957,1.29533743858337,56.6720118528246,14539.6240234375,381.53121943267035,47.65446690577111,,
Cyprus,2003,3.1,,,,,,,23930.783203125,68.7120973207373,30.09,3.2,2416000.0,999590.0,7.34044815797103,1.1232738494873,56.4413889416798,14990.2158203125,492.4519052811653,46.96925739553217,,
Cyprus,2004,3.2,,,,,,,24799.6484375,68.5908141437316,33.83,3.3,2478000.0,1017875.0,7.20915998559803,1.10752463340759,57.1399993896484,15854.9814453125,543.9862458553358,47.20618936509886,,
Cyprus,2005,3.7,,,,,,,25631.3671875,68.4340674211981,32.81,3.4,2657000.0,1036151.0,6.80259827299489,1.15242898464203,58.6699981689453,16239.3310546875,529.4691603829943,47.676448702940014,201.70805220474622,159.24319910901016
Cyprus,2006,4.4,,,,,,,26395.50390625,68.2534151682801,35.83,3.5,2629000.0,1054418.0,6.13120268240117,1.26175379753113,61.2000007629395,16596.041015625,524.2702609401584,47.846300044195,202.95556411214528,148.89730638134023
Cyprus,2007,5.2,,,,,,,27156.818359375,68.0604154001212,40.77,4.3,2671000.0,1072714.0,5.74278624761529,1.42116558551788,63.5299987792969,17830.1484375,562.3306864644258,47.384484587690665,208.81614297939618,139.83223860227423
Cyprus,2008,7.5,,,,,,,27449.2265625,67.8666261318649,42.31,5.7,2631000.0,1091026.0,5.47540866322909,1.5237752199173,64.5,18816.21875,573.5701990603341,47.27660019101286,240.14093156350077,144.81781369096612
Cyprus,2009,8.3,,,,,,,26183.685546875,67.6836053786548,49.81,6.3,2370000.0,1109371.0,5.37828510808119,1.41438210010529,63.8199996948242,17122.431640625,516.1212975641151,47.387213114458554,228.05716031877523,137.01457853143808
Cyprus,2010,11.2,,,,,,,26090.048828125,67.5229111556342,52.99,6.5,2450000.0,1127816.0,5.05298588308889,1.52651119232178,65.4499969482422,17489.53515625,521.3527738567284,47.51661618561893,230.5340587471715,125.90706285422445
Cyprus,2011,11.2,,,,,,,25538.78125,67.3979892758544,56.8599,7.6,2626000.0,1146493.0,4.600556468814,1.55788862705231,67.7799987792969,16897.0390625,523.448464142389,47.6496585674749,213.69515557443438,116.8781667223437
Cyprus,2012,12.8,32.4,98.7,55.3,88.9,44.8,6.2,24285.49609375,67.3010289148738,60.6899,8.6,2635000.0,1165397.0,4.18997390765357,1.38360106945038,68.9199981689453,16180.1015625,478.96982744935843,48.9875982176031,217.09340250575556,104.68535614902046
Cyprus,2013,13.9,32.1,70.7,56.6,97.3,45.3,12.0,22711.71875,67.2102333625375,65.4548,9.7,2626000.0,1183895.0,3.88480353979907,1.35990357398987,69.8899993896484,15064.0810546875,461.83994357607725,48.79655712711009,202.72068046575077,92.06897571152847
Cyprus,2014,14.8,32.2,97.4,58.7,96.7,46.6,11.5,22373.578125,67.1230558819804,69.3287,9.5,2558000.0,1201801.0,4.07749354093701,1.13519954681396,69.5,15101.9814453125,492.5690692552261,48.90160683840336,203.860705724159,28.290873447434308
Cyprus,2015,16.7,33.2,72.3,59.8,96.6,63.7,9.2,23088.44140625,67.0402477918073,71.7157,10.4,2780000.0,1219502.0,4.26012306069838,1.0175507068634,69.0500030517578,15540.791015625,494.70193570818253,49.11021056136029,217.30181664318712,44.28037018389474
Cyprus,2016,16.3,39.4,84.1,64.6,99.7,62.3,10.0,24477.986328125,66.9625604106231,75.9002,10.3,3286000.0,1237112.0,4.57051335723455,0.926266729831696,71.1600036621094,16254.1591796875,496.5839794618434,49.4943060935469,237.65026933697192,47.69172071728348
Cyprus,2017,16.5,42.4,119.8,66.2,93.3,65.0,8.5,25666.00390625,66.8907450570326,80.7432,10.9,3750000.0,1254275.0,4.89209027649162,0.88537871837616,71.8102957503546,16895.03515625,528.0022323653106,51.63142054174723,266.28929062605886,86.9027924498216
Cyprus,2018,16.8,46.3,117.5,70.2,97.9,54.3,9.6,26962.40625,66.8255530496405,84.4336,12.0,4024000.0,1270737.0,5.29758788521149,0.883620500564575,72.9800033569336,17705.064453125,530.8730288013963,53.43355863565789,289.59572279708544,73.97282049708161
Cyprus,2019,16.9,45.3,129.3,66.8,99.5,50.5,24.0,28167.16015625,66.7677357070518,86.0636,12.0,4117000.0,1286671.0,5.40632833314545,0.955758094787598,73.3406585636693,18256.68359375,500.6485729452207,52.670807067230086,314.76577928623556,58.28995912708066
Cyprus,2020,17.0,34.8,172.5,59.9,82.9,48.6,20.9,26895.68359375,66.7180443478713,90.8019,15.0,4117000.0,1302247.0,5.63141765322206,0.839448511600494,74.4700012207031,16912.080078125,445.8294010276084,52.202078407552484,259.5513754303139,52.21743647710458
Cyprus,2021,14.0,44.1,138.1,58.7,75.8,37.9,20.5,29517.072265625,66.6718365394971,90.7595,15.6,4117000.0,1317309.0,4.98803207350562,0.697915256023407,76.4441402590559,17445.859375,485.3075474319237,52.22768537981597,293.78073026146484,97.92691008715495
Cyprus,2022,14.8,43.3,137.4,69.5,109.8,39.1,20.6,31370.55078125,66.6694829407584,89.601,15.6,4117000.0,1331370.0,4.29843767661889,0.730335235595703,77.6551767374596,18924.08984375,458.27981703057753,50.654588882128934,286.17138736789923,49.57299623695892
Cyprus,2023,16.0,43.3,137.4,69.5,109.8,39.1,20.6,31884.84375,66.6739477522639,91.2211,15.6,4117000.0,1344976.0,4.64273807378768,0.73773992061615,78.2866909362192,19688.734375,491.49575903213145,53.049273741687585,292.94203019236033,50.558522977361676
Cyprus,2024,,,,,,,,32617.216796875,66.6824259192483,91.2211,15.6,4117000.0,1358282.0,4.45628837754571,0.73773992061615,78.2866909362192,20151.173828125,,,,
Czechia,1995,,,,,,,,,,,,,,,,,,,,,
Czechia,1996,,,,,,,,,,,,,,,,,,,,,
Czechia,1997,,,,,,,,,,,,,,,,,,,,,
Czechia,1998,,,,,,,,,,,,,,,,,,,,,
Czechia,1999,,,,,,,,,,,,,,,,,,,,,
Czechia,2000,0.9,,,,,,,12543.9364342367,74.0038256456769,9.78053,5.9,20108000.0,10255063.0,23.2363628786932,0.587459146976471,78.4783083536515,6134.93768571809,147.38280983744323,3.4158737006296302,,
Czechia,2001,0.9,,,,,,,12958.4667607533,73.9131752504002,14.6972,6.3,20108000.0,10216605.0,23.5170981033148,0.754728227853775,79.2367669993301,6343.14498591261,172.46531504350025,3.1801170741161084,,
Czechia,2002,0.9,,,,,,,13179.9878092741,73.8360067578753,23.93,7.3,20108000.0,10196916.0,22.2337422618735,0.921997308731079,85.4800033569336,6552.0029876438,194.15772376667613,3.5657840076352496,,
Czechia,2003,0.9,,,,,,,13618.9349633164,73.7649150201353,34.3,6.7,20108000.0,10193998.0,21.5573078751672,0.854176342487335,85.4800033569336,6889.41896063241,202.92430899044714,3.385325364984376,,
Czechia,2004,5.5,,,,,,,14259.63342798,73.6991647167017,35.5,7.1,23808000.0,10197101.0,22.6375803693078,0.864507555961609,85.4800033569336,7085.39618599087,229.02783840230668,2.856694270263676,,
Czechia,2005,6.2,,,,,,,15147.7214417611,73.6375545423198,35.27,7.5,24747000.0,10211216.0,22.5500860120426,0.913030743598938,85.4800033569336,7328.72807383005,265.23873356513076,2.9526356116646637,228.4742581099058,101.06533834951685
Czechia,2006,7.4,,,,,,,16107.3042502688,73.578883191735,47.93,7.9,25102000.0,10238905.0,23.1974657899776,1.08249938488007,85.4800033569336,7583.11626616361,288.13823353180834,2.7122040882301377,239.86940009698301,105.96836282786099
Czechia,2007,10.1,,,,,,,16892.542854974,73.5219493596925,51.93,8.3,22625000.0,10298828.0,23.158566717203,0.845191836357117,85.7799987792969,7851.09096088083,310.58873883513735,3.245029434417198,247.60098916109678,105.44889185449063
Czechia,2008,10.4,,,,,,,17190.6470333289,73.4655517409377,62.97,9.0,21850000.0,10384603.0,21.9248536989135,0.951468646526337,86.1399993896484,8019.41675298559,350.8838999430214,3.076670335880919,262.79290599746565,110.93346563176272
Czechia,2009,12.4,,,,,,,16272.8084766719,73.4084890302159,64.43,10.2,23285000.0,10443936.0,20.3438089674199,0.873511850833893,87.25,7936.26831373507,328.18852968842396,4.483941686352732,264.45968263306094,118.72918409304691
Czechia,2010,15.8,,,,,,,16665.9317825137,73.3495599222723,68.82,10.9,21941000.0,10474410.0,20.6982379160476,0.9017294049263,87.9899978637695,8020.52281923172,341.5409555287601,4.561593445358736,290.42208582631383,115.42416231558627
Czechia,2011,16.9,,,,,,,16926.2846674435,73.2878338394746,70.49,12.2,22810000.0,10496088.0,21.8643072456478,0.922613501548767,88.4000015258789,8035.42282676811,366.4298546277432,4.323515580280958,302.970020830618,120.52109319205402
Czechia,2012,23.2,81.1,69.2,69.9,85.9,58.2,25.7,16772.3539223328,73.2249239592898,73.43,12.8,25750000.0,10510785.0,21.7136033387837,0.921718597412109,88.5299987792969,7937.53918215934,343.1170935377329,3.6200911730189516,298.74076959998706,116.8323774104408
Czechia,2013,24.2,75.0,58.5,69.9,87.6,59.7,35.6,16759.7808635642,73.1622186934979,74.1104,13.9,26332000.0,10514272.0,21.7617319791193,0.915809273719788,89.1600036621094,8007.07712511488,318.7429429255777,2.708699185259807,295.21777637101263,117.7447187974593
Czechia,2014,25.4,71.6,65.0,73.0,88.6,58.2,66.1,17118.0425571578,73.0995921041469,74.2317,14.8,27166000.0,10525347.0,23.4691665652122,1.03113341331482,89.629997253418,8111.19663848082,317.99046625256153,2.78090594067825,296.0472467083508,116.10068532657404
Czechia,2015,29.7,72.6,58.6,74.3,90.1,61.7,68.7,17931.5987670768,73.0370442874355,75.6688,14.8,29604000.0,10546059.0,23.7339506123741,1.02559614181519,89.7699966430664,8408.41532250162,329.7279106820851,2.9375902410559243,312.0596992677549,126.49274956644942
Czechia,2016,33.6,72.8,63.4,75.3,93.7,59.2,63.9,18359.0978103904,72.9745753395623,76.4812,14.8,32519000.0,10566332.0,23.7610958428917,1.00811576843262,90.2300033569336,8709.77434711661,352.85470871064814,2.45780655008758,320.35714948195834,127.00717713583106
Czechia,2017,32.1,72.3,67.8,72.3,90.2,58.6,49.3,19257.6930680911,72.9121853567256,78.7192,14.5,34701000.0,10594438.0,23.1824532218752,1.03059422969818,90.5800018310547,9037.94028171148,367.83263066903595,2.1114852906779955,338.5738818802847,139.60155319234488
Czechia,2018,32.2,74.8,67.6,69.6,85.6,57.0,45.0,19736.6295261285,72.8498744351241,80.6882,14.7,36268000.0,10629928.0,22.3060378872535,0.951154172420502,90.5812617260621,9323.75162616722,388.44477591946065,2.3546725810372373,358.9864390426727,146.47324045844903
Czechia,2019,33.3,76.4,65.0,71.2,88.2,61.0,42.3,20360.0599221814,72.7876426709563,80.8669,15.9,37202000.0,10671870.0,22.1266766165116,0.919642746448517,90.6699981689453,9536.65208402834,430.55809338007305,2.2526511286213196,378.471626809547,151.61354101952142
Czechia,2020,40.5,83.6,73.2,67.9,87.5,41.8,34.8,19233.1469549829,72.7254901604208,81.3389,17.0,37202000.0,10697858.0,20.7968233716829,0.910964906215668,90.9993348123296,8824.94500646944,387.74678071068064,2.791212969923512,375.96311336344155,145.5431545268221
Czechia,2021,43.3,81.4,67.4,69.1,88.4,45.1,38.3,20373.8783043424,72.6810594374316,82.6706,17.2,37202000.0,10505772.0,19.640981617073,1.06974017620087,91.4344095231847,9355.64243674634,416.28925508758425,2.5357489197366934,453.6553810610015,172.85735879286167
Czechia,2022,41.4,84.6,58.7,70.8,91.2,47.2,36.3,20627.348651011,72.6967638379524,84.5401,17.2,37202000.0,10672118.0,19.3950613571424,1.09341883659363,91.3589555303177,9150.94096073442,381.9794721160317,2.3912779075343806,400.76393458168286,162.29205861479417
Czechia,2023,43.5,77.6,71.4,74.8,97.9,52.4,38.3,20272.5874017334,72.7352388396817,85.994,17.2,37202000.0,10864042.0,20.4330612801752,1.1140114068985,91.3880308548045,8706.43565967117,456.31450982976685,2.825835908955433,404.54556416479244,163.84325465604792
Czechia,2024,,,,,,,,20445.432830127,72.7947984592185,87.6878,17.2,37202000.0,10905028.0,19.8858959477882,1.1140114068985,91.3880308548045,8706.43565967117,,,,
